Nama Produk,SKU Induk,Bulan,Tahun,Total_Terjual,Total_Transaksi,Rata_Harga,Total_Diskon,Ada_Event,Lag_1,Lag_2,Rolling_Mean_3,Produk_Encoded,Lag_3,Rolling_Mean_6,Tren,Kategori,Kategori_Encoded
Setelan Wanita Formal Elegan,SET-021,10,2024,0.0,0.0,171346.25,0.0,0.0,11.0,5.0,7.0,73,5.0,7.0,6.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,11,2024,0.0,0.0,171346.25,0.0,0.0,0.0,11.0,5.333333333333333,73,5.0,6.333333333333333,-11.0,Setelan,11
Setelan Wanita Formal Elegan,SET-021,12,2024,6.0,2.0,155950.0,464200.0,1.0,0.0,0.0,3.6666666666666665,73,11.0,3.5,0.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,1,2024,12.0,4.0,179700.0,654100.0,1.0,0.0,0.0,0.0,74,0.0,0.0,0.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,2,2024,1.0,1.0,154500.0,77500.0,0.0,12.0,0.0,12.0,74,0.0,12.0,12.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,3,2024,0.0,0.0,171320.0,0.0,0.0,1.0,12.0,6.5,74,0.0,6.5,-11.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,4,2024,2.0,1.0,171700.0,120600.0,1.0,0.0,1.0,4.333333333333333,74,12.0,4.333333333333333,-1.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,5,2024,9.0,2.0,165700.0,581900.0,1.0,2.0,0.0,1.0,74,1.0,3.75,2.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,6,2024,0.0,0.0,171320.0,0.0,0.0,9.0,2.0,3.6666666666666665,74,0.0,4.8,7.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,7,2024,6.0,2.0,181450.0,299500.0,1.0,0.0,9.0,3.6666666666666665,74,2.0,4.0,-9.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,8,2024,8.0,2.0,159600.0,549200.0,1.0,6.0,0.0,5.0,74,9.0,3.0,6.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,9,2024,4.0,2.0,171250.0,253700.0,0.0,8.0,6.0,4.666666666666667,74,0.0,4.166666666666667,2.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,10,2024,1.0,1.0,199700.0,32300.0,1.0,4.0,8.0,6.0,74,6.0,4.833333333333333,-4.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,11,2024,1.0,1.0,148900.0,83100.0,0.0,1.0,4.0,4.333333333333333,74,8.0,4.666666666666667,-3.0,Setelan,11
Setelan Wanita Formal Murah,SET-068,12,2024,1.0,1.0,180700.0,51300.0,0.0,1.0,1.0,2.0,74,4.0,3.3333333333333335,0.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,1,2024,2.0,1.0,251900.0,122200.0,0.0,0.0,0.0,0.0,75,0.0,0.0,0.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,2,2024,10.0,4.0,255625.0,651400.0,1.0,2.0,0.0,2.0,75,0.0,2.0,2.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,3,2024,3.0,2.0,240100.0,171400.0,1.0,10.0,2.0,6.0,75,0.0,6.0,8.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,4,2024,0.0,0.0,250150.83333333334,0.0,0.0,3.0,10.0,5.0,75,2.0,5.0,-7.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,5,2024,4.0,2.0,228000.0,416800.0,0.0,0.0,3.0,4.333333333333333,75,10.0,3.75,-3.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,6,2024,9.0,3.0,279966.6666666667,292600.0,1.0,4.0,0.0,2.3333333333333335,75,3.0,3.8,4.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,7,2024,2.0,1.0,294700.0,36600.0,0.0,9.0,4.0,4.333333333333333,75,0.0,4.666666666666667,5.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,8,2024,5.0,1.0,192500.0,602500.0,0.0,2.0,9.0,5.0,75,4.0,4.666666666666667,-7.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,9,2024,9.0,2.0,238900.0,679200.0,0.0,5.0,2.0,5.333333333333333,75,9.0,3.8333333333333335,3.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,10,2024,9.0,2.0,252650.0,551600.0,0.0,9.0,5.0,5.333333333333333,75,2.0,4.833333333333333,4.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,11,2024,7.0,3.0,267166.6666666667,290300.0,1.0,9.0,9.0,7.666666666666667,75,5.0,6.333333333333333,0.0,Setelan,11
Setelan Wanita Korean Style Bahan Adem,SET-043,12,2024,0.0,0.0,250150.83333333334,0.0,0.0,7.0,9.0,8.333333333333334,75,9.0,6.833333333333333,-2.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,1,2024,8.0,2.0,259000.0,560000.0,0.0,0.0,0.0,0.0,76,0.0,0.0,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,1,2024,7.0,4.0,136700.0,151000.0,0.0,8.0,0.0,8.0,76,0.0,8.0,8.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,2,2024,7.0,2.0,291650.0,274500.0,0.0,7.0,8.0,7.5,76,0.0,7.5,-1.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,2,2024,7.0,2.0,140300.0,183200.0,0.0,7.0,7.0,7.333333333333333,76,8.0,7.333333333333333,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,3,2024,0.0,0.0,181546.4583333333,0.0,0.0,7.0,7.0,7.0,76,7.0,7.25,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,3,2024,11.0,3.0,117500.0,454900.0,1.0,0.0,7.0,4.666666666666667,76,7.0,5.8,-7.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,4,2024,0.0,0.0,181546.4583333333,0.0,0.0,11.0,0.0,6.0,76,7.0,6.666666666666667,11.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,4,2024,6.0,2.0,124700.0,332200.0,1.0,0.0,11.0,3.6666666666666665,76,0.0,5.333333333333333,-11.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,5,2024,0.0,0.0,181546.4583333333,0.0,0.0,6.0,0.0,5.666666666666667,76,11.0,5.166666666666667,6.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,5,2024,5.0,1.0,140100.0,114500.0,0.0,0.0,6.0,2.0,76,0.0,4.0,-6.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,6,2024,0.0,0.0,181546.4583333333,0.0,0.0,5.0,0.0,3.6666666666666665,76,6.0,3.6666666666666665,5.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,6,2024,0.0,0.0,181546.4583333333,0.0,0.0,0.0,5.0,1.6666666666666667,76,0.0,3.6666666666666665,-5.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,7,2024,10.0,3.0,263733.3333333333,773300.0,0.0,0.0,0.0,1.6666666666666667,76,5.0,1.8333333333333333,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,7,2024,9.0,5.0,135460.0,237000.0,1.0,10.0,0.0,3.3333333333333335,76,0.0,3.5,10.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,8,2024,8.0,2.0,290400.0,342600.0,1.0,9.0,10.0,6.333333333333333,76,0.0,4.0,-1.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,8,2024,8.0,2.0,128150.0,278800.0,0.0,8.0,9.0,9.0,76,10.0,5.333333333333333,-1.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,9,2024,5.0,1.0,216200.0,564000.0,0.0,8.0,8.0,8.333333333333334,76,9.0,5.833333333333333,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,9,2024,0.0,0.0,181546.4583333333,0.0,0.0,5.0,8.0,7.0,76,8.0,6.666666666666667,-3.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,10,2024,0.0,0.0,181546.4583333333,0.0,0.0,0.0,5.0,4.333333333333333,76,8.0,6.666666666666667,-5.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,10,2024,4.0,1.0,151600.0,45600.0,0.0,0.0,0.0,1.6666666666666667,76,5.0,5.0,0.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,11,2024,0.0,0.0,181546.4583333333,0.0,0.0,4.0,0.0,1.3333333333333333,76,0.0,4.166666666666667,4.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,11,2024,5.0,1.0,101800.0,306000.0,0.0,0.0,4.0,1.3333333333333333,76,0.0,2.8333333333333335,-4.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-062,12,2024,9.0,2.0,262900.0,593900.0,1.0,5.0,0.0,3.0,76,4.0,2.3333333333333335,5.0,Setelan,11
Setelan Wanita Korean Style Terbaru,SET-096,12,2024,6.0,2.0,144550.0,90900.0,1.0,9.0,5.0,4.666666666666667,76,0.0,3.0,4.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,1,2024,4.0,1.0,336300.0,142800.0,0.0,0.0,0.0,0.0,77,0.0,0.0,0.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,2,2024,4.0,1.0,255500.0,466000.0,0.0,4.0,0.0,4.0,77,0.0,4.0,4.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,3,2024,8.0,2.0,282700.0,781200.0,1.0,4.0,4.0,4.0,77,0.0,4.0,0.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,4,2024,0.0,0.0,289435.0,0.0,0.0,8.0,4.0,5.333333333333333,77,4.0,5.333333333333333,4.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,5,2024,6.0,2.0,338850.0,223500.0,1.0,0.0,8.0,4.0,77,4.0,4.0,-8.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,6,2024,5.0,1.0,304800.0,336000.0,0.0,6.0,0.0,4.666666666666667,77,8.0,4.4,6.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,7,2024,5.0,1.0,289300.0,413500.0,0.0,5.0,6.0,3.6666666666666665,77,0.0,4.5,-1.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,8,2024,2.0,1.0,260500.0,223000.0,0.0,5.0,5.0,5.333333333333333,77,6.0,4.666666666666667,0.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,9,2024,0.0,0.0,289435.0,0.0,0.0,2.0,5.0,4.0,77,5.0,4.333333333333333,-3.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,10,2024,5.0,2.0,251650.0,623300.0,0.0,0.0,2.0,2.3333333333333335,77,5.0,3.0,-2.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,11,2024,4.0,2.0,338150.0,121500.0,0.0,5.0,0.0,2.3333333333333335,77,2.0,3.8333333333333335,5.0,Setelan,11
Setelan Wanita Oversize Import,SET-067,12,2024,5.0,1.0,236600.0,677000.0,1.0,4.0,5.0,3.0,77,0.0,3.5,-1.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,1,2024,4.0,1.0,125000.0,104000.0,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,2,2024,9.0,2.0,114000.0,339800.0,0.0,4.0,0.0,4.0,78,0.0,4.0,4.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,3,2024,0.0,0.0,116171.42857142857,0.0,0.0,9.0,4.0,6.5,78,0.0,6.5,5.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,4,2024,7.0,2.0,119500.0,228200.0,0.0,0.0,9.0,4.333333333333333,78,4.0,4.333333333333333,-9.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,5,2024,0.0,0.0,116171.42857142857,0.0,0.0,7.0,0.0,5.333333333333333,78,9.0,5.0,7.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,6,2024,4.0,1.0,107900.0,172400.0,0.0,0.0,7.0,2.3333333333333335,78,0.0,4.0,-7.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,7,2024,4.0,2.0,107550.0,173800.0,0.0,4.0,0.0,3.6666666666666665,78,7.0,4.0,4.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,8,2024,0.0,0.0,116171.42857142857,0.0,0.0,4.0,4.0,2.6666666666666665,78,0.0,4.0,0.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,9,2024,5.0,2.0,135850.0,78200.0,1.0,0.0,4.0,2.6666666666666665,78,4.0,2.5,-4.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,10,2024,0.0,0.0,116171.42857142857,0.0,0.0,5.0,0.0,3.0,78,4.0,3.3333333333333335,5.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,11,2024,0.0,0.0,116171.42857142857,0.0,0.0,0.0,5.0,1.6666666666666667,78,0.0,2.1666666666666665,-5.0,Setelan,11
Setelan Wanita Vintage Bahan Adem,SET-046,12,2024,6.0,2.0,103400.0,239600.0,1.0,0.0,0.0,1.6666666666666667,78,5.0,2.1666666666666665,0.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,1,2024,5.0,2.0,98950.0,187700.0,0.0,0.0,0.0,0.0,79,0.0,0.0,0.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,2,2024,0.0,0.0,100877.7777777778,0.0,0.0,5.0,0.0,5.0,79,0.0,5.0,5.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,3,2024,0.0,0.0,100877.7777777778,0.0,0.0,0.0,5.0,2.5,79,0.0,2.5,-5.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,4,2024,7.0,3.0,112066.66666666667,154700.0,1.0,0.0,0.0,1.6666666666666667,79,5.0,1.6666666666666667,0.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,5,2024,0.0,0.0,100877.7777777778,0.0,0.0,7.0,0.0,2.3333333333333335,79,0.0,3.0,7.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,6,2024,0.0,0.0,100877.7777777778,0.0,0.0,0.0,7.0,2.3333333333333335,79,0.0,2.4,-7.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,7,2024,10.0,2.0,105750.0,222500.0,0.0,0.0,0.0,2.3333333333333335,79,7.0,2.0,0.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,8,2024,4.0,1.0,113400.0,58400.0,0.0,10.0,0.0,3.3333333333333335,79,0.0,2.8333333333333335,10.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,9,2024,0.0,0.0,100877.7777777778,0.0,0.0,4.0,10.0,4.666666666666667,79,0.0,3.5,-6.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,10,2024,0.0,0.0,100877.7777777778,0.0,0.0,0.0,4.0,4.666666666666667,79,10.0,3.5,-4.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,11,2024,2.0,1.0,80100.0,95800.0,1.0,0.0,0.0,1.3333333333333333,79,4.0,2.3333333333333335,0.0,Setelan,11
Setelan Wanita Vintage Import,SET-052,12,2024,16.0,6.0,95000.0,616700.0,1.0,2.0,0.0,0.6666666666666666,79,0.0,2.6666666666666665,2.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,1,2024,2.0,1.0,177600.0,148800.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,2,2024,6.0,3.0,188933.33333333334,384600.0,0.0,2.0,0.0,2.0,80,0.0,2.0,2.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,3,2024,5.0,1.0,189900.0,310500.0,1.0,6.0,2.0,4.0,80,0.0,4.0,4.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,4,2024,6.0,2.0,202000.0,231800.0,1.0,5.0,6.0,4.333333333333333,80,2.0,4.333333333333333,-1.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,5,2024,0.0,0.0,185392.5925925926,0.0,0.0,6.0,5.0,5.666666666666667,80,6.0,4.75,1.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,6,2024,3.0,1.0,177900.0,222300.0,1.0,0.0,6.0,3.6666666666666665,80,5.0,3.8,-6.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,7,2024,5.0,1.0,199600.0,262000.0,0.0,3.0,0.0,3.0,80,6.0,3.6666666666666665,3.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,8,2024,9.0,2.0,193050.0,555600.0,1.0,5.0,3.0,2.6666666666666665,80,0.0,4.166666666666667,2.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,9,2024,0.0,0.0,185392.5925925926,0.0,0.0,9.0,5.0,5.666666666666667,80,3.0,4.666666666666667,4.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,10,2024,9.0,2.0,177950.0,688400.0,1.0,0.0,9.0,4.666666666666667,80,5.0,3.8333333333333335,-9.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,11,2024,1.0,1.0,161600.0,90400.0,0.0,9.0,0.0,6.0,80,9.0,4.333333333333333,9.0,Setelan,11
Setelan Wanita Vintage Murah,SET-030,12,2024,0.0,0.0,185392.5925925926,0.0,0.0,1.0,9.0,3.3333333333333335,80,0.0,4.5,-8.0,Setelan,11
Sweater Wanita Casual Murah,SWE-072,1,2024,15.0,5.0,49340.0,248900.0,1.0,0.0,0.0,0.0,81,0.0,0.0,0.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,2,2024,8.0,2.0,52050.0,93700.0,0.0,15.0,0.0,15.0,81,0.0,15.0,15.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,3,2024,5.0,1.0,51000.0,70000.0,0.0,8.0,15.0,11.5,81,0.0,11.5,-7.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,4,2024,9.0,3.0,52266.666666666664,121100.0,0.0,5.0,8.0,9.333333333333334,81,15.0,9.333333333333334,-3.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,5,2024,9.0,3.0,56766.666666666664,56300.0,0.0,9.0,5.0,7.333333333333333,81,8.0,9.25,4.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,6,2024,0.0,0.0,49990.0,0.0,0.0,9.0,9.0,7.666666666666667,81,5.0,9.2,0.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,7,2024,1.0,1.0,53500.0,11500.0,0.0,0.0,9.0,6.0,81,9.0,7.666666666666667,-9.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,8,2024,4.0,3.0,47766.666666666664,70700.0,1.0,1.0,0.0,3.3333333333333335,81,9.0,5.333333333333333,1.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,9,2024,6.0,3.0,49500.0,98700.0,1.0,4.0,1.0,1.6666666666666667,81,0.0,4.666666666666667,3.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,10,2024,6.0,2.0,44250.0,118200.0,1.0,6.0,4.0,3.6666666666666665,81,1.0,4.833333333333333,2.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,11,2024,5.0,2.0,49700.0,74200.0,0.0,6.0,6.0,5.333333333333333,81,4.0,4.333333333333333,0.0,Sweater,12
Sweater Wanita Casual Murah,SWE-072,12,2024,6.0,2.0,43750.0,121000.0,1.0,5.0,6.0,5.666666666666667,81,6.0,3.6666666666666665,-1.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,1,2024,2.0,2.0,175100.0,141800.0,0.0,0.0,0.0,0.0,82,0.0,0.0,0.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,2,2024,3.0,1.0,200100.0,137700.0,0.0,2.0,0.0,2.0,82,0.0,2.0,2.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,3,2024,3.0,1.0,177500.0,205500.0,0.0,3.0,2.0,2.5,82,0.0,2.5,1.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,4,2024,4.0,1.0,232200.0,55200.0,1.0,3.0,3.0,2.6666666666666665,82,2.0,2.6666666666666665,0.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,5,2024,7.0,2.0,176750.0,451000.0,1.0,4.0,3.0,3.3333333333333335,82,3.0,3.0,1.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,6,2024,5.0,2.0,181950.0,335600.0,0.0,7.0,4.0,4.666666666666667,82,3.0,3.8,3.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,7,2024,4.0,1.0,226200.0,79200.0,0.0,5.0,7.0,5.333333333333333,82,4.0,4.0,-2.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,8,2024,0.0,0.0,190700.0,0.0,0.0,4.0,5.0,5.333333333333333,82,7.0,4.333333333333333,-1.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,9,2024,0.0,0.0,190700.0,0.0,0.0,0.0,4.0,3.0,82,5.0,3.8333333333333335,-4.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,10,2024,0.0,0.0,190700.0,0.0,0.0,0.0,0.0,1.3333333333333333,82,4.0,3.3333333333333335,0.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,11,2024,4.0,1.0,186000.0,240000.0,0.0,0.0,0.0,0.0,82,0.0,2.6666666666666665,0.0,Sweater,12
Sweater Wanita Kekinian Bahan Adem,SWE-039,12,2024,1.0,1.0,160500.0,85500.0,1.0,4.0,0.0,1.3333333333333333,82,0.0,2.1666666666666665,4.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,1,2024,1.0,1.0,239300.0,138700.0,0.0,0.0,0.0,0.0,83,0.0,0.0,0.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,2,2024,8.0,2.0,265850.0,897200.0,0.0,1.0,0.0,1.0,83,0.0,1.0,1.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,3,2024,4.0,2.0,285700.0,354200.0,1.0,8.0,1.0,4.5,83,0.0,4.5,7.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,4,2024,0.0,0.0,273545.0,0.0,0.0,4.0,8.0,4.333333333333333,83,1.0,4.333333333333333,-4.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,5,2024,8.0,2.0,262400.0,910200.0,1.0,0.0,4.0,4.0,83,8.0,3.25,-4.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,6,2024,0.0,0.0,273545.0,0.0,0.0,8.0,0.0,4.0,83,4.0,4.2,8.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,7,2024,7.0,2.0,280500.0,666200.0,0.0,0.0,8.0,2.6666666666666665,83,0.0,3.5,-8.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,8,2024,5.0,2.0,291700.0,435700.0,0.0,7.0,0.0,5.0,83,8.0,4.5,7.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,9,2024,2.0,2.0,257100.0,241800.0,1.0,5.0,7.0,4.0,83,0.0,4.0,-2.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,10,2024,7.0,2.0,303850.0,517900.0,1.0,2.0,5.0,4.666666666666667,83,7.0,3.6666666666666665,-3.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,11,2024,5.0,2.0,252150.0,702900.0,1.0,7.0,2.0,4.666666666666667,83,5.0,4.833333333333333,5.0,Sweater,12
Sweater Wanita Kekinian Terbaru,SWE-028,12,2024,4.0,1.0,296900.0,324400.0,1.0,5.0,7.0,4.666666666666667,83,2.0,4.333333333333333,-2.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,1,2024,0.0,0.0,258950.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,2,2024,1.0,1.0,247900.0,56100.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,3,2024,0.0,0.0,258950.0,0.0,0.0,1.0,0.0,0.5,84,0.0,0.5,1.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,4,2024,2.0,1.0,225900.0,156200.0,0.0,0.0,1.0,0.3333333333333333,84,0.0,0.3333333333333333,-1.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,5,2024,5.0,1.0,281100.0,114500.0,0.0,2.0,0.0,1.0,84,1.0,0.75,2.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,6,2024,4.0,1.0,285300.0,74800.0,0.0,5.0,2.0,2.3333333333333335,84,0.0,1.6,3.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,7,2024,1.0,1.0,235800.0,68200.0,0.0,4.0,5.0,3.6666666666666665,84,2.0,2.0,-1.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,8,2024,3.0,1.0,277700.0,78900.0,0.0,1.0,4.0,3.3333333333333335,84,5.0,2.1666666666666665,-3.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,9,2024,0.0,0.0,258950.0,0.0,0.0,3.0,1.0,2.6666666666666665,84,4.0,2.5,2.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,10,2024,0.0,0.0,258950.0,0.0,0.0,0.0,3.0,1.3333333333333333,84,1.0,2.5,-3.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,11,2024,0.0,0.0,258950.0,0.0,0.0,0.0,0.0,1.0,84,3.0,2.1666666666666665,0.0,Sweater,12
Sweater Wanita Korean Style Elegan,SWE-009,12,2024,0.0,0.0,258950.0,0.0,0.0,0.0,0.0,0.0,84,0.0,1.3333333333333333,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,1,2024,0.0,0.0,233076.08695652173,0.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,1,2024,6.0,3.0,152700.0,336800.0,0.0,0.0,0.0,0.0,85,0.0,0.0,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,1,2024,2.0,1.0,281400.0,107200.0,1.0,6.0,0.0,3.0,85,0.0,3.0,6.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,2,2024,0.0,0.0,233076.08695652173,0.0,0.0,2.0,6.0,2.6666666666666665,85,0.0,2.6666666666666665,-4.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,2,2024,0.0,0.0,233076.08695652173,0.0,0.0,0.0,2.0,2.6666666666666665,85,6.0,2.0,-2.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,2,2024,0.0,0.0,233076.08695652173,0.0,0.0,0.0,0.0,0.6666666666666666,85,2.0,1.6,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-079,3,2024,5.0,2.0,282650.0,387700.0,1.0,0.0,0.0,0.0,85,0.0,1.3333333333333333,0.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-080,3,2024,0.0,0.0,233076.08695652173,0.0,0.0,5.0,0.0,1.6666666666666667,85,0.0,2.1666666666666665,5.0,Sweater,12
Sweater Wanita Korean Style Terbaru,SWE-097,3,2024,0.0,0.0,233076.08695652173,0.0,0.0,0.0,5.0,1.6666666666666667,85,0.0,1.1666666666666667,-5.0,Sweater,12
